level,QRCode,Phase,Message
trace,12001,数据帧,18 70 76 48 42 54 18 46 01 78 74 48 02 F0 0C FE 74 49 08 80 08 46 02 78 6E 48 01 78 00 78 40 1C
trace,12001,数据帧,6C 4B 18 70 6D 48 42 54 6E 48 00 88 01 12 18 46 02 78 00 78 40 1C 18 70 68 48 81 54 1D E1 03 21
trace,12001,数据帧,64 48 02 78 00 78 40 1C 62 4B 18 70 63 48 81 54 18 46 00 78 40 1C 19 46 08 70 63 48 01 78 18 46
trace,12001,数据帧,02 78 00 78 40 1C 18 70 5C 48 81 54 5E 48 41 78 18 46 02 78 00 78 40 1C 18 70 58 48 81 54 33 22
trace,12001,数据帧,18 46 01 78 00 78 40 1C 18 70 54 48 42 54 54 48 00 78 51 49 49 78 C1 F3 80 01 08 43 19 46 0A 78
trace,12001,数据帧,09 78 49 1C 19 70 4D 49 88 54 4D 48 81 78 18 46 02 78 00 78 40 1C 18 70 48 48 81 54 48 48 42 7D
trace,12001,数据帧,18 46 01 78 00 78 40 1C 18 70 44 48 42 54 44 48 01 7D 18 46 02 78 00 78 40 1C 18 70 3F 48 81 54
trace,12001,数据帧,3F 48 42 78 18 46 01 78 00 78 40 1C 18 70 3B 48 42 54 3B 48 01 7C 18 46 02 78 00 78 40 1C 18 70
info,12001,数据传输,[固件升级] 发送数据帧 19/125（256 字节）
trace,12001,数据帧,36 48 81 54 36 48 42 7C 18 46 01 78 00 78 40 1C 18 70 32 48 42 54 32 48 81 7C 18 46 02 78 00 78
trace,12001,数据帧,40 1C 18 70 2D 48 81 54 2D 48 C2 7C 18 46 01 78 00 78 40 1C 18 70 29 48 42 54 29 48 C1 78 18 46
trace,12001,数据帧,02 78 00 78 40 1C 18 70 24 48 81 54 24 48 01 79 18 46 02 78 00 78 40 1C 18 70 20 48 81 54 20 48
trace,12001,数据帧,90 F8 40 10 18 46 02 78 00 78 40 1C 18 70 1B 48 81 54 1B 48 90 F8 41 10 18 46 02 78 00 78 40 1C
trace,12001,数据帧,18 70 16 48 81 54 16 48 90 F8 42 20 18 46 01 78 00 78 40 1C 18 70 11 48 42 54 11 48 90 F8 43 20
trace,12001,数据帧,18 46 01 78 00 78 40 1C 18 70 0C 48 42 54 0C 48 01 7A 18 46 02 78 00 78 40 1C 18 70 07 48 81 54
trace,12001,数据帧,07 48 42 7A 18 46 01 78 00 78 40 1C 18 70 03 48 42 54 0B E0 04 00 00 20 1E 00 00 20 88 01 00 20
trace,12001,数据帧,24 00 00 20 00 00 00 20 05 00 00 20 28 48 82 7B 18 46 01 78 00 78 40 1C 18 70 26 48 42 54 24 48
info,12001,数据传输,[固件升级] 发送数据帧 20/125（256 字节）
trace,12001,数据帧,C2 7B 18 46 01 78 00 78 40 1C 18 70 21 48 42 54 1F 48 01 7B 18 46 02 78 00 78 40 1C 18 70 1D 48
trace,12001,数据帧,81 54 1B 48 41 7B 18 46 02 78 00 78 40 1C 18 70 18 48 81 54 18 46 00 78 2E 30 16 49 48 70 18 46
trace,12001,数据帧,00 78 80 1E 81 B2 13 48 80 1C 02 F0 ED FC 12 49 08 80 08 46 01 78 11 48 02 78 00 78 40 1C 0F 4B
trace,12001,数据帧,18 70 0C 48 81 54 0C 48 00 88 02 12 18 46 01 78 00 78 40 1C 18 70 07 48 42 54 08 48 02 78 05 49
trace,12001,数据帧,07 48 02 F0 E2 F8 06 20 04 F0 64 FD 10 BD 00 00 24 00 00 20 88 01 00 20 02 00 00 20 04 00 00 20
trace,12001,数据帧,88 44 00 20 10 B5 00 24 00 20 28 49 08 75 28 48 00 68 20 B9 08 46 00 7D 40 F0 01 00 08 75 25 48
trace,12001,数据帧,00 68 28 B9 21 48 00 7D 40 F0 02 00 1F 49 08 75 20 48 00 1D 00 68 28 B9 1C 48 00 7D 40 F0 04 00
trace,12001,数据帧,1A 49 08 75 0A 20 00 F0 6F FC 19 48 00 68 08 B9 44 F0 01 04 17 48 00 68 08 B9 44 F0 02 04 15 48
info,12001,数据传输,[固件升级] 发送数据帧 21/125（256 字节）
trace,12001,数据帧,00 1D 00 68 08 B9 44 F0 04 04 10 48 00 7D A0 42 02 D0 00 20 0D 49 08 75 0C 48 00 7D 00 F0 07 00
trace,12001,数据帧,07 28 05 D1 09 48 40 7D 10 B9 01 20 07 49 48 75 06 48 00 7D 00 F0 07 00 07 28 06 D0 03 48 40 7D
trace,12001,数据帧,01 28 02 D1 00 20 01 49 48 75 10 BD 24 00 00 20 3C 02 40 42 28 02 41 42 38 B4 4F F0 00 0C CD F8
trace,12001,数据帧,00 C0 90 F8 3C 20 01 2A 1B D0 01 22 80 F8 3C 20 0A 68 07 24 09 2A 17 D9 03 68 DD 68 0A 3A 02 EB
trace,12001,数据帧,42 02 04 FA 02 F2 25 EA 02 02 DA 60 0A 78 8B 68 0A 3A 02 EB 42 02 93 40 02 68 D4 68 23 43 D3 60
trace,12001,数据帧,14 E0 38 BC 02 20 70 47 03 68 1D 69 02 EB 42 02 04 FA 02 F2 25 EA 02 02 1A 61 0A 78 8B 68 02 EB
trace,12001,数据帧,42 02 93 40 02 68 14 69 23 43 13 61 4A 68 1F 24 07 2A 15 D2 03 68 5D 6B 52 1E 02 EB 82 02 04 FA
trace,12001,数据帧,02 F2 25 EA 02 02 5A 63 0A 88 93 B2 0A 79 52 1E 02 EB 82 02 93 40 02 68 54 6B 23 43 53 63 2C E0
info,12001,数据传输,[固件升级] 发送数据帧 22/125（256 字节）
trace,12001,数据帧,0D 2A 15 D2 03 68 1D 6B D2 1F 02 EB 82 02 04 FA 02 F2 25 EA 02 02 1A 63 0A 88 93 B2 0A 79 D2 1F
trace,12001,数据帧,02 EB 82 02 93 40 02 68 14 6B 23 43 13 63 14 E0 03 68 DD 6A 0D 3A 02 EB 82 02 04 FA 02 F2 25 EA
trace,12001,数据帧,02 02 DA 62 0A 88 93 B2 0A 79 0D 3A 02 EB 82 02 93 40 02 68 D4 6A 23 43 D3 62 18 4A 18 4B 04 68
trace,12001,数据帧,9C 42 06 D1 0C 68 12 2C 03 D1 54 68 44 F4 80 04 54 60 04 68 9C 42 1C D1 0B 68 10 2B 01 D0 11 2B
trace,12001,数据帧,17 D1 53 68 43 F4 00 03 53 60 09 68 10 29 10 D1 0C 49 0D 4A 09 68 B1 FB F2 F1 01 EB 81 01 49 00
trace,12001,数据帧,00 91 00 99 29 B1 00 99 49 1E 00 91 00 99 00 29 F9 D1 80 F8 3C C0 38 BC 00 20 70 47 00 23 01 40
trace,12001,数据帧,00 20 01 40 F8 00 00 20 40 42 0F 00 70 47 70 47 70 47 70 B5 04 46 00 25 00 2C 03 D0 20 6C 00 26
trace,12001,数据帧,10 B1 07 E0 01 20 70 BD 20 46 00 F0 1D F8 66 64 84 F8 3C 60 20 6C 10 F0 10 0F 04 D0 01 25 84 F8
info,12001,数据传输,[固件升级] 发送数据帧 23/125（256 字节）
trace,12001,数据帧,3C 60 28 46 70 BD 20 6C 20 F4 88 50 40 F0 02 00 20 64 20 46 FF F7 84 F9 66 64 20 6C 20 F0 02 00
trace,12001,数据帧,40 F0 01 00 20 64 EA E7 10 B5 86 B0 04 46 14 21 01 A8 FE F7 75 FE 28 49 20 68 88 42 4A D1 00 BF
trace,12001,数据帧,00 20 00 90 25 48 00 68 40 F4 80 70 23 49 08 60 08 46 00 68 00 F4 80 70 00 90 00 BF 00 BF 00 BF
trace,12001,数据帧,00 20 00 90 1D 48 14 38 00 68 40 F0 01 00 1B 49 14 39 08 60 08 46 00 68 00 F0 01 00 00 90 00 BF
trace,12001,数据帧,00 BF 30 20 01 90 03 20 02 90 00 20 03 90 01 A9 13 48 00 F0 91 FB 13 48 13 49 08 60 00 20 48 60
trace,12001,数据帧,00 21 11 48 81 60 C1 60 4F F4 80 61 01 61 89 00 41 61 89 00 81 61 89 11 C1 61 00 21 01 62 41 62
trace,12001,数据帧,00 F0 38 FA 08 B1 FF F7 7D FA 00 BF 06 48 A0 63 84 63 00 BF 06 B0 10 BD 00 20 01 40 44 38 02 40
trace,12001,数据帧,00 00 02 40 10 64 02 40 A8 42 00 20 38 B5 04 46 00 23 00 93 94 F8 3C 00 01 28 09 D0 01 20 84 F8
info,12001,数据传输,[固件升级] 发送数据帧 24/125（256 字节）
trace,12001,数据帧,3C 00 20 68 D0 F8 08 C0 1C F0 01 0F 02 D0 18 E0 02 20 38 BD D0 F8 08 C0 4C F0 01 0C C0 F8 08 C0
trace,12001,数据帧,4F 48 DF F8 40 C1 00 68 B0 FB FC F0 00 EB 40 00 00 90 00 98 28 B1 00 98 40 1E 00 90 00 98 00 28
trace,12001,数据帧,F9 D1 20 68 D0 F8 08 C0 1C F4 80 7F 05 D0 D0 F8 08 C0 2C F4 80 7C C0 F8 08 C0 20 68 D0 F8 08 C0
trace,12001,数据帧,1C F0 01 0F 72 D0 D4 F8 40 C0 2C F0 01 0C 2C F4 C0 6C 4C F4 80 7C C4 F8 40 C0 40 68 10 F4 80 6F
trace,12001,数据帧,05 D0 20 6C 20 F4 00 50 40 F4 80 50 20 64 20 6C 10 F4 80 5F 04 D0 60 6C 20 F0 06 00 60 64 00 E0
trace,12001,数据帧,63 64 84 F8 3C 30 30 4D A3 6B 30 48 D8 63 A3 6B 2F 48 18 64 A3 6B 2F 48 D8 64 23 68 6F F0 22 00
trace,12001,数据帧,18 60 20 68 43 68 43 F0 80 63 43 60 20 68 83 68 43 F4 80 73 83 60 20 68 13 46 00 F1 4C 0C 0A 46
trace,12001,数据帧,61 46 A0 6B 00 F0 1C FA 68 68 23 49 10 F0 1F 0F 07 D0 20 68 88 42 31 D1 81 68 11 F0 40 5F 1F D0
info,12001,数据传输,[固件升级] 发送数据帧 25/125（256 字节）
trace,12001,数据帧,2C E0 20 68 88 42 12 D0 1C 4A 90 42 04 D1 D1 F8 04 23 12 F0 1F 0F 0A D0 A0 F1 80 42 B2 F5 91 32
trace,12001,数据帧,1C D1 D1 F8 04 13 01 F0 1F 01 10 29 16 D2 81 68 11 F0 40 5F 12 D1 81 68 41 F0 80 41 81 60 0D E0
trace,12001,数据帧,81 68 41 F0 80 41 81 60 08 E0 FF E7 20 6C 40 F0 10 00 20 64 60 6C 40 F0 01 00 60 64 00 20 38 BD
trace,12001,数据帧,F8 00 00 20 40 42 0F 00 00 23 01 40 83 08 0C 08 0D 09 0C 08 F7 08 0C 08 00 20 01 40 00 21 01 40
trace,12001,数据帧,2D E9 F0 41 04 46 A6 6D 00 F0 BC FB 05 46 94 F8 35 00 00 27 02 28 06 D0 80 20 60 65 84 F8 34 70
trace,12001,数据帧,01 20 BD E8 F0 81 20 68 01 68 21 F0 16 01 01 60 20 68 41 69 21 F0 80 01 41 61 20 6C 08 B9 A0 6C
trace,12001,数据帧,20 B1 20 68 01 68 21 F0 08 01 01 60 20 68 01 68 21 F0 01 01 01 60 20 68 00 68 10 F0 01 0F 12 D0
trace,12001,数据帧,00 F0 90 FB 40 1B 05 28 08 D9 20 20 60 65 03 20 84 F8 35 00 84 F8 34 70 BD E8 F0 81 20 68 00 68
info,12001,数据传输,[固件升级] 发送数据帧 26/125（256 字节）
trace,12001,数据帧,10 F0 01 0F EC D1 94 F8 5C 00 3F 21 01 FA 00 F0 B0 60 01 20 84 F8 35 00 84 F8 34 70 00 20 BD E8
trace,12001,数据帧,F0 81 90 F8 35 10 02 29 03 D0 80 21 41 65 01 20 70 47 05 21 80 F8 35 10 00 68 01 68 21 F0 01 01
trace,12001,数据帧,01 60 00 20 70 47 00 00 2D E9 F8 43 04 46 4F F0 00 08 CD F8 00 80 76 48 4F F4 16 51 00 68 B0 FB
trace,12001,数据帧,F1 F7 A5 6D 2E 68 94 F8 5C 00 08 21 01 FA 00 F0 30 42 11 D0 20 68 02 68 12 F0 04 0F 0C D0 02 68
trace,12001,数据帧,22 F0 04 02 02 60 94 F8 5C 00 01 FA 00 F0 A8 60 60 6D 40 F0 01 00 60 65 94 F8 5C 00 4F F0 01 09
trace,12001,数据帧,09 FA 00 F0 30 42 09 D0 21 68 49 69 11 F0 80 0F 04 D0 A8 60 60 6D 40 F0 02 00 60 65 94 F8 5C 10
trace,12001,数据帧,04 20 88 40 30 42 09 D0 21 68 09 68 11 F0 02 0F 04 D0 A8 60 60 6D 40 F0 04 00 60 65 94 F8 5C 10
trace,12001,数据帧,10 20 88 40 30 42 24 D0 21 68 09 68 11 F0 08 0F 1F D0 A8 60 20 68 01 68 11 F4 80 2F 0D D0 00 68
info,12001,数据传输,[固件升级] 发送数据帧 27/125（256 字节）
trace,12001,数据帧,10 F4 00 2F 04 D0 A1 6C 99 B1 20 46 88 47 10 E0 21 6C 71 B1 20 46 88 47 0B E0 01 68 11 F4 80 7F
trace,12001,数据帧,03 D1 01 68 21 F0 08 01 01 60 21 6C 09 B1 20 46 88 47 94 F8 5C 10 20 20 88 40 30 42 51 D0 21 68
trace,12001,数据帧,09 68 11 F0 10 0F 4C D0 A8 60 94 F8 35 00 05 28 0D D0 20 68 01 68 11 F4 80 2F 32 D0 00 68 10 F4
trace,12001,数据帧,00 2F 29 D0 E1 6B 59 B3 20 46 88 47 39 E0 20 68 01 68 21 F0 16 01 01 60 20 68 41 69 21 F0 80 01
trace,12001,数据帧,41 61 20 6C 08 B9 A0 6C 20 B1 20 68 01 68 21 F0 08 01 01 60 94 F8 5C 00 3F 21 01 FA 00 F0 A8 60
trace,12001,数据帧,84 F8 35 90 84 F8 34 80 21 6D 00 29 3E D0 01 B0 20 46 BD E8 F0 43 08 47 61 6C 09 B1 20 46 88 47
trace,12001,数据帧,0F E0 01 68 11 F4 80 7F 07 D1 01 68 21 F0 10 01 01 60 84 F8 35 90 84 F8 34 80 E1 6B 09 B1 20 46
trace,12001,数据帧,88 47 60 6D 00 28 21 D0 60 6D 10 F0 01 0F 15 D0 05 20 84 F8 35 00 20 68 01 68 21 F0 01 01 01 60
info,12001,数据传输,[固件升级] 发送数据帧 28/125（256 字节）
trace,12001,数据帧,00 98 40 1C 00 90 B8 42 04 D8 20 68 00 68 10 F0 01 0F F5 D1 84 F8 35 90 84 F8 34 80 E1 6C 00 29
trace,12001,数据帧,04 D0 01 B0 20 46 BD E8 F0 43 08 47 BD E8 F8 83 F8 00 00 20 2D E9 F0 41 04 46 00 F0 63 FA 05 46
trace,12001,数据帧,DC B1 02 20 84 F8 35 00 00 26 84 F8 34 60 20 68 01 68 21 F0 01 01 01 60 20 68 00 68 10 F0 01 0F
trace,12001,数据帧,13 D0 00 F0 4F FA 40 1B 05 28 09 D9 20 20 60 65 03 20 84 F8 35 00 BD E8 F0 81 01 20 BD E8 F0 81
trace,12001,数据帧,20 68 00 68 10 F0 01 0F EB D1 21 68 08 68 23 4A 10 40 A3 68 62 68 D4 F8 10 C0 1A 43 E3 68 43 EA
trace,12001,数据帧,0C 03 1A 43 63 69 1A 43 A3 69 1A 43 E3 69 1A 43 23 6A 1A 43 10 43 62 6A 04 2A 03 D1 23 6B E2 6A
trace,12001,数据帧,1A 43 10 43 08 60 20 68 40 69 20 F0 07 01 60 6A 40 EA 01 05 01 27 04 28 0E D1 A0 6A 05 43 E0 6A
trace,12001,数据帧,50 B1 20 46 FE F7 92 FF 30 B1 40 20 60 65 84 F8 35 70 01 20 BD E8 F0 81 20 68 45 61 20 46 FE F7
info,12001,数据传输,[固件升级] 发送数据帧 29/125（256 字节）
trace,12001,数据帧,6B FF 94 F8 5C 10 3F 22 02 FA 01 F1 81 60 66 65 84 F8 35 70 00 20 BD E8 F0 81 00 00 3F 80 10 F0
trace,12001,数据帧,70 B5 04 46 00 25 A6 6D 94 F8 34 00 01 28 0D D0 01 20 84 F8 34 00 94 F8 35 C0 00 20 BC F1 01 0F
trace,12001,数据帧,06 D0 84 F8 34 00 02 25 28 46 70 BD 02 20 70 BD 4F F0 02 0C 84 F8 35 C0 60 65 20 46 FE F7 95 FF
trace,12001,数据帧,94 F8 5C 00 3F 21 01 FA 00 F0 B0 60 20 68 01 68 41 F0 16 01 01 60 20 6C 20 B1 20 68 01 68 41 F0
trace,12001,数据帧,08 01 01 60 20 68 01 68 41 F0 01 01 01 60 DB E7 10 B5 0B 4A 4F F0 FF 30 10 60 00 21 11 60 12 1D
trace,12001,数据帧,10 60 11 60 07 4A 10 60 11 60 12 1D 10 60 11 60 12 1D 10 60 11 60 00 F0 61 FA 00 20 10 BD 00 00
trace,12001,数据帧,20 38 02 40 10 38 02 40 70 B5 04 46 00 F0 9A F9 05 46 B4 F1 FF 3F 02 D0 04 48 00 78 04 44 00 F0
trace,12001,数据帧,91 F9 40 1B A0 42 FA D3 70 BD 00 00 FC 00 00 20 03 48 01 68 41 F0 00 41 01 60 00 20 70 47 00 00
info,12001,数据传输,[固件升级] 发送数据帧 30/125（256 字节）
trace,12001,数据帧,10 3C 02 40 2D E9 F0 41 06 46 88 46 14 46 1D 46 1A 4F 38 7E 01 28 07 D0 01 20 38 76 4C F2 50 30
trace,12001,数据帧,FF F7 02 F8 18 B1 15 E0 02 20 BD E8 F0 81 AE B1 01 2E 18 D0 02 2E 1B D0 22 46 2B 46 40 46 FE F7
trace,12001,数据帧,7B FF 4C F2 50 30 FE F7 EF FF 0D 49 0A 68 22 F0 01 02 0A 60 00 21 39 76 BD E8 F0 81 E1 B2 40 46
trace,12001,数据帧,FE F7 5A FF ED E7 A1 B2 40 46 FE F7 7F FF E8 E7 21 46 40 46 FE F7 8C FF E3 E7 00 00 6C 47 00 20
trace,12001,数据帧,10 3C 02 40 00 20 08 49 0A 68 12 F0 00 4F 09 D0 07 4A 06 4B 13 60 07 4B 13 60 09 68 11 F0 00 4F
trace,12001,数据帧,00 D0 01 20 70 47 00 00 10 3C 02 40 23 01 67 45 04 3C 02 40 AB 89 EF CD 2D E9 F8 4F 00 22 DF F8
trace,12001,数据帧,18 A2 DF F8 10 92 4F F0 01 0E 03 27 4F F0 0F 08 AA F1 04 0B 0E FA 02 FC 0B 68 03 EA 0C 03 63 45
trace,12001,数据帧,7D D1 0C 79 04 F0 03 04 01 2C 01 D0 02 2C 14 D1 85 68 54 00 07 FA 04 F6 B5 43 CE 68 06 FA 04 F4
info,12001,数据传输,[固件升级] 发送数据帧 31/125（256 字节）
trace,12001,数据帧,2C 43 84 60 44 68 24 EA 0C 0C 0C 79 C4 F3 00 14 94 40 44 EA 0C 0C C0 F8 04 C0 D1 F8 04 C0 37 EA
trace,12001,数据帧,0C 0C 0C D0 C4 68 4F EA 42 0C 07 FA 0C F5 AC 43 8D 68 05 FA 0C FC 4C EA 04 0C C0 F8 0C C0 91 F8
trace,12001,数据帧,04 C0 0C F0 03 0C BC F1 02 0F 12 D1 4F EA D2 0C 00 EB 8C 04 25 6A 4F EA 42 7C 4F EA DC 6C 08 FA
trace,12001,数据帧,0C F6 B5 43 0E 69 06 FA 0C FC 4C EA 05 0C C4 F8 20 C0 04 68 4F EA 42 0C 07 FA 0C F5 AC 43 0D 79
trace,12001,数据帧,05 F0 03 05 05 FA 0C FC 4C EA 04 0C C0 F8 00 C0 D1 F8 04 C0 1C F4 40 3F 7D D0 D9 F8 00 C0 4C F4
trace,12001,数据帧,80 4C C9 F8 00 C0 D9 F8 00 C0 0C F4 80 4C CD F8 00 C0 22 F0 03 0C 0C F1 80 45 05 F5 98 35 D5 F8
trace,12001,数据帧,08 C8 94 07 24 0F 08 FA 04 F6 2C EA 06 06 A0 F1 80 4C BC F5 00 3C 64 D0 A0 F1 80 4C 00 E0 5A E0
trace,12001,数据帧,BC F5 01 3C 60 D0 A0 F1 80 4C BC F5 02 3C 5E D0 A0 F1 80 4C BC F5 03 3C 5C D0 A0 F1 80 4C BC F5
info,12001,数据传输,[固件升级] 发送数据帧 32/125（256 字节）
trace,12001,数据帧,04 3C 5A D0 A0 F1 80 4C BC F5 05 3C 58 D0 A0 F1 80 4C BC F5 06 3C 56 D0 A0 F1 80 4C BC F5 07 3C
trace,12001,数据帧,54 D0 4F F0 08 0C 0C FA 04 FC 4C EA 06 0C C5 F8 08 C8 DA F8 00 C0 2C EA 03 0C 4C 68 14 F4 80 1F
trace,12001,数据帧,01 D0 4C EA 03 0C CA F8 00 C0 24 4C D4 F8 00 C0 2C EA 03 0C 4D 68 15 F4 00 1F 01 D0 4C EA 03 0C
trace,12001,数据帧,C4 F8 00 C0 DB F8 00 C0 2C EA 03 0C 4C 68 14 F4 00 3F 01 D0 4C EA 03 0C CB F8 00 C0 18 4C D4 F8
trace,12001,数据帧,00 C0 2C EA 03 0C 4D 68 15 F4 80 3F 01 D0 4C EA 03 0C C4 F8 00 C0 52 1C 10 2A FF F4 1B AF BD E8
trace,12001,数据帧,F8 8F 4F F0 00 0C BE E7 4F F0 01 0C BB E7 4F F0 02 0C B8 E7 4F F0 03 0C B5 E7 4F F0 04 0C B2 E7
trace,12001,数据帧,4F F0 05 0C AF E7 4F F0 06 0C AC E7 4F F0 07 0C A9 E7 00 00 44 38 02 40 08 3C 01 40 0C 3C 01 40
trace,12001,数据帧,00 3C 01 40 42 69 21 EA 02 03 11 40 43 EA 01 41 81 61 70 47 00 2A 01 D0 81 61 70 47 09 04 81 61
info,12001,数据传输,[固件升级] 发送数据帧 33/125（256 字节）
trace,12001,数据帧,70 47 00 00 01 48 80 68 70 47 00 00 FC 00 00 20 70 B5 04 46 00 2C 21 D0 21 68 4C F6 CC 40 08 60
trace,12001,数据帧,21 68 45 F2 55 50 08 60 21 68 60 68 48 60 21 68 A0 68 88 60 FF F7 E6 FF 05 46 20 68 C0 68 10 F0
trace,12001,数据帧,03 0F 12 D0 FF F7 DE FF 40 1B 31 28 08 D9 20 68 C0 68 10 F0 03 0F 03 D0 03 20 70 BD 01 20 70 BD
trace,12001,数据帧,20 68 C0 68 10 F0 03 0F EC D1 21 68 4A F6 AA 20 08 60 00 20 70 BD 00 68 4A F6 AA 21 01 60 00 20
trace,12001,数据帧,70 47 00 00 02 48 81 68 02 78 11 44 81 60 70 47 FC 00 00 20 10 B5 0B 48 01 68 41 F4 00 71 01 60
trace,12001,数据帧,01 68 41 F4 80 61 01 60 01 68 41 F4 80 71 01 60 03 20 00 F0 D1 F8 0F 20 00 F0 06 F8 00 F0 60 F8
trace,12001,数据帧,00 20 10 BD 00 3C 02 40 2D E9 F0 41 88 B0 04 46 00 27 B8 46 00 BF 00 20 01 90 23 48 00 68 40 F0
trace,12001,数据帧,10 00 21 49 08 60 08 46 00 68 00 F0 10 00 01 90 00 BF 00 BF 02 A9 03 A8 00 F0 7E F9 06 9F 1F B9
info,12001,数据传输,[固件升级] 发送数据帧 34/125（256 字节）
trace,12001,数据帧,00 F0 9E F9 05 46 02 E0 00 F0 9A F9 45 00 17 48 B5 FB F0 F0 A0 F1 01 08 15 48 16 49 08 60 40 F2
trace,12001,数据帧,E7 31 14 48 C1 60 C0 F8 04 80 00 21 01 61 81 60 81 61 00 F0 1E FC 06 46 96 B9 0E 48 00 F0 6C FC
trace,12001,数据帧,06 46 6E B9 36 20 00 F0 45 F8 10 2C 07 D2 00 22 21 46 36 20 00 F0 4C F8 07 48 04 60 00 E0 01 26
trace,12001,数据帧,30 46 08 B0 BD E8 F0 81 40 38 02 40 40 42 0F 00 00 10 00 40 18 47 00 20 00 01 00 20 70 47 00 00
trace,12001,数据帧,08 B5 00 BF 00 20 00 90 11 48 00 68 40 F4 80 40 0F 49 08 60 08 46 00 68 00 F4 80 40 00 90 00 BF
trace,12001,数据帧,00 BF 00 BF 00 20 00 90 08 1F 00 68 40 F0 80 50 09 1F 08 60 08 46 00 68 00 F0 80 50 00 90 00 BF
trace,12001,数据帧,00 BF 00 22 0F 21 90 1E 00 F0 12 F8 08 BD 00 00 44 38 02 40 00 28 0A DB 00 F0 1F 01 01 22 02 FA
trace,12001,数据帧,01 F1 40 09 80 00 00 F1 E0 20 C0 F8 00 11 70 47 10 B4 18 4B 1B 68 C3 F3 02 23 C3 F1 07 0C BC F1
info,12001,数据传输,[固件升级] 发送数据帧 35/125（256 字节）
trace,12001,数据帧,04 0F 01 D9 4F F0 04 0C 1C 1D 07 2C 01 D2 00 23 00 E0 DB 1E 01 24 04 FA 0C FC AC F1 01 0C 0C EA
trace,12001,数据帧,01 01 99 40 04 FA 03 F3 5B 1E 1A 40 11 43 00 28 06 DB 00 F1 E0 20 09 01 80 F8 00 14 10 BC 70 47
trace,12001,数据帧,00 F0 0F 00 00 F1 E0 20 09 01 80 F8 14 1D 10 BC 70 47 00 00 0C ED 00 E0 00 F0 07 00 06 4A 11 68
trace,12001,数据帧,4F F6 FF 03 19 40 41 EA 00 20 40 F0 FD 70 40 F0 80 60 10 60 70 47 00 00 0C ED 00 E0 2D E9 F0 47
trace,12001,数据帧,04 46 0D 46 00 2C 13 D0 DF F8 54 91 D9 F8 00 00 EF B2 00 F0 07 00 A8 42 0D D2 89 F8 00 70 D9 F8
trace,12001,数据帧,00 00 00 F0 07 00 A8 42 05 D0 01 20 BD E8 F0 87 01 20 BD E8 F0 87 20 68 4A 4E 10 F0 02 0F 14 D0
trace,12001,数据帧,10 F0 04 0F 03 D0 30 68 40 F4 E0 50 30 60 20 78 10 F0 08 0F 03 D0 30 68 40 F4 60 40 30 60 30 68
trace,12001,数据帧,A1 68 20 F0 F0 00 08 43 30 60 20 78 10 F0 01 0F 3E D0 60 68 3C 49 01 28 08 D0 02 28 0D D0 03 28
info,12001,数据传输,[固件升级] 发送数据帧 36/125（256 字节）
trace,12001,数据帧,0B D0 09 68 11 F0 02 0F 28 D0 0A E0 09 68 11 F4 00 3F 06 D1 01 20 BD E8 F0 87 09 68 11 F0 00 7F
trace,12001,数据帧,19 D0 31 68 21 F0 03 01 08 43 30 60 FF F7 6A FE 80 46 30 68 61 68 00 F0 0C 00 B0 EB 81 0F 17 D0
trace,12001,数据帧,41 F2 88 3A FF F7 5E FE A0 EB 08 00 50 45 08 D9 03 20 BD E8 F0 87 01 20 BD E8 F0 87 01 20 BD E8
trace,12001,数据帧,F0 87 30 68 61 68 00 F0 0C 00 B0 EB 81 0F E9 D1 D9 F8 00 00 00 F0 07 00 A8 42 0A D9 89 F8 00 70
trace,12001,数据帧,D9 F8 00 00 00 F0 07 00 A8 42 02 D0 01 20 BD E8 F0 87 20 78 10 F0 04 0F 05 D0 30 68 E1 68 20 F4
trace,12001,数据帧,E0 50 08 43 30 60 20 78 10 F0 08 0F 06 D0 30 68 21 69 20 F4 60 40 40 EA C1 00 30 60 00 F0 60 F8
trace,12001,数据帧,31 68 0A 4A C1 F3 03 11 51 5C C8 40 08 49 08 60 08 48 00 68 FF F7 78 FE 00 20 BD E8 F0 87 00 00
trace,12001,数据帧,00 3C 02 40 08 38 02 40 00 38 02 40 DC 7B 0C 08 F8 00 00 20 00 01 00 20 0F 22 02 60 0B 4A 13 68
info,12001,数据传输,[固件升级] 发送数据帧 37/125（256 字节）
trace,12001,数据帧,03 F0 03 03 43 60 13 68 03 F0 F0 03 83 60 13 68 03 F4 E0 53 C3 60 12 68 02 F4 60 42 D2 08 02 61
trace,12001,数据帧,03 48 00 68 00 F0 07 00 08 60 70 47 08 38 02 40 00 3C 02 40 01 48 00 68 70 47 00 00 F8 00 00 20
trace,12001,数据帧,00 B5 FF F7 F7 FF 04 49 09 68 04 4A C1 F3 82 21 51 5C C8 40 00 BD 00 00 08 38 02 40 EC 7B 0C 08
trace,12001,数据帧,00 B5 FF F7 E7 FF 04 49 09 68 04 4A C1 F3 42 31 51 5C C8 40 00 BD 00 00 08 38 02 40 EC 7B 0C 08
trace,12001,数据帧,10 B5 17 48 00 68 10 F0 0C 01 16 48 16 D0 43 10 04 29 12 D0 08 29 11 D1 13 4C 21 68 01 F0 3F 02
trace,12001,数据帧,21 68 11 F4 80 0F 0A D0 20 68 C0 F3 88 10 A0 FB 03 01 00 23 FD F7 EA FE 09 E0 18 46 10 BD 21 68
